"iteration","j","mu","sigma_2"
9,38,-0.0340275201437261,0.000854468239121949
9,39,0.0289605168622496,0.00105166154550239
9,40,-0.0236066295276028,0.000690648281872754
9,41,-4.67772526918291,0.0726930097988322
10,1,0.00368518556352698,1.66426162760729e-05
10,2,-0.00572781914217322,0.000947731819798113
10,3,-0.00545828165895416,0.000800610046841103
10,4,-0.00159456975377358,0.000773594290079924
10,5,-0.0274641102138846,0.00169288589494348
10,6,0.0226517513709637,0.00133308317078
10,7,0.0119778290870876,0.000945440439992753
10,8,0.00207983907517156,0.000804927150483965
10,9,0.00371859219321783,0.000842646165029348
10,10,0.00904818217452784,0.000995446720343446
10,11,-0.00791676662550794,0.000892229611706502
10,12,0.00883325516186021,0.000866572644929115
10,13,0.0310665470511837,0.00147823201008382
10,14,0.00471909001346914,0.000936110184094262
10,15,-0.0176059756250521,0.0011974797187293
10,16,-8.09671792553616e-06,0.000915261601998992
10,17,-0.0114388726318974,0.00100223331783122
10,18,-0.0167963574083363,0.00107688433643828
10,19,0.00538877009956555,0.00107558882951298
10,20,0.00601073761080524,0.000883072854194695
10,21,0.0191762926133637,0.00129643237095086
10,22,-0.0276811764098754,0.00158056246218121
10,23,0.00981073014931763,0.00101884024822046
10,24,-0.00996100380118251,0.00101532617447991
10,25,-0.00659980450695055,0.000926915517139047
10,26,-0.0159169493023213,0.00106391309110569
10,27,0.0206155731048799,0.0010348192505404
10,28,0.0155056515473052,0.00132174273418675
10,29,0.000240292109739134,0.000749934443157353
10,30,-0.0213092908674913,0.00107896708563282
10,31,0.0379747998793113,0.00193851774621768
10,32,-0.0155393456162972,0.00116945758941664
10,33,-0.0146506213326472,0.00100589795890836
10,34,0.0105608330808763,0.00112247959616818
10,35,0.0454245382269536,0.00173844919881873
10,36,0.0114763718996418,0.000883464386089004
10,37,0.00105313307271121,0.000967753574925572
10,38,0.00336184992629595,0.00084613096494251
10,39,-0.0029555871909979,0.000939212751599217
10,40,0.0299760575699356,0.00152874114424255
10,41,-4.36910173788121,0.0676950941171864
11,1,-0.0240497582705615,6.01477140727132e-05
11,2,0.0330370060447128,0.00386086345159199
11,3,-0.0123871815811472,0.00335267037495088
11,4,-0.0140697736911418,0.00348172639166955
11,5,-0.0132305328002368,0.00295232175221217
11,6,-0.0115510073502731,0.00289415179653146
11,7,0.000551178380413318,0.00258078689544789
11,8,0.00823100213357387,0.0030782089392186
11,9,0.034345219561786,0.00380711244378051
11,10,-0.0334008581788931,0.0041490279795692
11,11,0.0131205311785428,0.00288025819326067
11,12,0.010680269481888,0.00259909454173315
11,13,0.0101731655326589,0.00293705219226328
11,14,0.0325848673729756,0.00380816332042322
11,15,-0.00158235000561215,0.00266063262521704
11,16,0.00449021381098909,0.00267546149608214
11,17,-0.0316306989497997,0.0038741351355455
11,18,-0.0230619261616772,0.00346131196418441
11,19,-0.0189859714672166,0.00311201551574624
11,20,-0.0215068991599717,0.00319519780702785
11,21,0.00703006407917171,0.00285886511464128
11,22,-0.03707051877893,0.00430526377081599
11,23,0.050617668327037,0.00419077343415611
11,24,-0.0341491675069185,0.00358353072668401
11,25,0.00565414920833059,0.00318732200202578
11,26,-0.0160925180640239,0.0034900035103518
11,27,0.0505684739666241,0.00472068928578763
11,28,-0.0347155028809638,0.00383055008483778
11,29,0.0503166705760052,0.00454616842555755
11,30,-0.0487531199119408,0.00462734682719852
11,31,0.0135934998789525,0.0032671594501692
11,32,-0.05604089897946,0.00523841652922232
11,33,-0.00364885553392115,0.002646723236338
11,34,0.003484777776358,0.00265228532205349
11,35,0.0392760374858875,0.00371433972226996
11,36,0.014325604607453,0.00328772727835822
11,37,0.0727033272277763,0.00583903849677256
11,38,-0.0254321902613953,0.00373912983839284
11,39,0.0166438227241452,0.00283695119717846
11,40,-0.00845530058517789,0.00310647405578942
11,41,-3.7801704315153,0.0703070718907367
12,1,-0.0160540750621432,2.9860976976031e-05
12,2,0.0293020823760675,0.00211444280948805
12,3,0.0297079758908941,0.00204287661975016
12,4,0.00281850536926313,0.00147003349103934
12,5,0.00583489469652311,0.00140080120336794
12,6,0.0182190907315309,0.00185609716834055
12,7,-0.0175375860922036,0.00179159777382602
12,8,0.0105207183454536,0.00162556336088041
12,9,0.0153917787124,0.00180515253477171
12,10,-0.00317934895907406,0.00164493773344808
12,11,0.0150770181162647,0.00155441116572415
12,12,-0.00751667166886296,0.00153069544253424
12,13,0.04626429498393,0.00245712243621696
12,14,0.000958094902238334,0.00149760996477203
12,15,0.00429713309767858,0.00167637495060953
12,16,0.0220806031113558,0.00188992914521543
12,17,-0.000241125980907439,0.00154112350316548
12,18,0.0102427025284462,0.00160260266173353
12,19,0.00307759603870798,0.00147697737972999
