"iteration","j","mu","sigma_2"
9,21,0.0660784582897777,0.000503929216321642
9,22,-0.0791345783218864,0.000284425419372776
9,23,-0.0078297203325054,0.000146903808652049
9,24,-0.0711839716953472,0.000428608064799612
9,25,0.06097988803616,0.000372957467453224
9,26,-0.0399553219003418,0.000305509948616143
9,27,0.110601997763,0.000219797532841236
9,28,-0.0485682598292883,0.000302116336887151
9,29,0.0044997776119742,0.000217010167142131
9,30,-0.0028251344293343,0.000138868230597546
9,31,0.0228935704975674,0.000343827100403851
9,32,-0.0667906024314569,0.000158919817267497
9,33,0.0499794342465287,0.000181630004315595
9,34,-0.0952922665940484,0.000247423110231667
9,35,0.0777476706903738,0.0001835138995126
9,36,-0.0361098942069432,0.000242207860526547
9,37,0.0854792224158347,0.000215393830484553
9,38,-0.0220020320066203,0.000127500025545462
9,39,0.0149299926541453,0.000266620397141236
9,40,-0.0440512154431045,0.00020986559512028
10,1,0.0116165847423019,6.55097515464797e-05
10,2,-0.0140863190975358,0.000537014943521686
10,3,-0.00388908357658729,0.000352658668112787
10,4,0.00145525628457198,0.00030681418785446
10,5,0.0301092897381961,0.000593674824578624
10,6,-0.104349076536713,0.000653611923910199
10,7,-0.00342287461054909,0.000526607048643765
10,8,0.0275014778705989,0.00025263220771506
10,9,0.0422138100093439,0.000371039220981356
10,10,0.0393079440905454,0.000293091040866707
10,11,-0.0133759945914215,0.000634789497736856
10,12,-0.0910939979482559,0.000610240958044633
10,13,0.00484263444222057,0.000274690563046761
10,14,0.0136139901147262,0.000438134700236152
10,15,0.0251231395292903,0.000571168743178848
10,16,0.0308348262844311,0.000400139505133578
10,17,0.0137948266863148,0.000533489634160627
10,18,-0.0271334330957398,0.000406631760031143
10,19,0.0160642563430691,0.000431983757707637
10,20,0.0745308940966902,0.000455563783194579
10,21,0.105998782829694,0.000323368285894135
10,22,-0.155936257333733,0.000365918126272956
10,23,0.067761900845011,0.000594185875219365
10,24,0.000292867068337033,0.000582844698989928
10,25,0.00150753567993164,0.000490459442766693
10,26,0.00498514291873014,0.000259337412025678
10,27,0.048548299271064,0.00046451824731168
10,28,0.0687207835180299,0.000400295438730652
10,29,0.0111321700589682,0.000463042431819123
10,30,-0.112354611345651,0.000566364473756741
10,31,0.0474307314494929,0.000707533621199627
10,32,-0.0468788487472451,0.000393969420384538
10,33,0.03735927264704,0.000371654280890033
10,34,0.0026318768372906,0.000469590711552681
10,35,0.0345563635393156,0.00104323121085573
10,36,0.00651818166410145,0.000585624654783457
10,37,0.0387221074242567,0.000601489684827512
10,38,-0.0194403524591937,0.000451856632254367
10,39,-0.0145587774683617,0.000649297658455398
10,40,-0.0524783900571553,0.000438328064018318
11,1,0.00963315927487701,4.00445550896596e-05
11,2,0.0251997502582838,0.000331655534760139
11,3,0.0214112664703657,0.000157136925779585
11,4,0.0344371965233901,0.000401164615948507
11,5,-0.0551783500441512,0.00032885117458242
11,6,-0.0282145263464,0.000408773469419455
11,7,0.0418010500942185,0.000443049873004902
11,8,-0.107830168976041,0.000631059500887283
11,9,-0.037434208199975,0.000318370538477778
11,10,0.0499073963650056,0.000282849470962921
11,11,-0.0180094755064327,0.000444728106359095
11,12,0.0278836367673804,0.000468249411186592
11,13,-0.041512488011808,0.000218510668544649
11,14,0.0101654568562219,0.000446819113803849
11,15,-0.078712790997292,0.000618233098100569
11,16,-0.116205940999385,0.000305699351140936
11,17,-0.0211679027384525,0.000266278730027721
11,18,0.00207765121155379,0.000477220625807339
11,19,-0.0836581489177231,0.000551568157714818
11,20,0.100638204157647,0.000553404754343468
11,21,-0.0134592072525263,0.000380535499584749
11,22,0.0179935048567646,0.00028554480975014
11,23,0.053608607641534,0.000237442440391651
11,24,-0.0359258748231682,0.000367045009138104
11,25,0.0913873635735354,0.000415227316807328
11,26,-0.00820003032791797,0.000373004414916442
11,27,0.0299788206191347,0.000326075894044681
11,28,-0.0797760142209203,0.000754593993238909
11,29,0.0221672614453823,0.000267590827455463
11,30,0.0139330323387717,0.00052032281957406
11,31,0.09744260937751,0.00051154560647039
11,32,-0.0445505169785316,0.000372462726849939
11,33,0.0973165771337737,0.000391239362479781
11,34,-0.0417822498492605,0.000569318026850366
11,35,0.105408705414641,0.000217290687590077
11,36,-0.0685131678306325,0.000256844710554485
11,37,0.0392048204387657,0.00021386973796877
11,38,-0.0725199503272184,0.000393524593202174
11,39,0.0572777620688644,0.000231641694377764
11,40,-0.0961688184797456,0.000276209322245396
12,1,-0.00134059576297813,1.0339794798817e-05
12,2,0.0123419334143209,8.2456723149413e-05
12,3,0.0723074916069028,0.000193256012035992
12,4,0.0381415869244726,0.000156945575626089
12,5,0.0405673469857933,6.41444182904244e-05
12,6,-0.0300119126287343,0.000147391998025076
12,7,-0.0192545592179034,0.000102715390444524
12,8,0.0177117844617503,5.72038471768729e-05
12,9,-0.0402172765048391,0.000213066568950606
12,10,-0.00409498713484521,7.50643138348457e-05
12,11,0.00266368438992477,0.000111567910013118
12,12,-0.00751724851141829,0.000146280065344251
12,13,-0.0127662331070562,9.99320056575173e-05
12,14,0.033044336649923,0.000214550649882108
12,15,0.0351452405219008,0.000164296481933104
12,16,0.0233350017277135,9.7301763091843e-05
12,17,0.0181579517830156,0.000169983543027586
12,18,0.00069732335950301,4.83994929937124e-05
12,19,-0.035349644694274,9.19769745047133e-05
12,20,0.0213120187605432,8.63146950287119e-05
12,21,0.0844071988719784,0.000114725849233431
12,22,-0.00401781899349922,8.46487337249373e-05
12,23,0.0643607113300745,5.00099683209779e-05
12,24,-0.051500588442564,0.000119489300625118
12,25,0.0595492433937588,0.000107909982403216
12,26,-0.0340881106040234,5.31737891661561e-05
12,27,0.0205174834755197,0.000266896365184413
12,28,-0.0235145878601959,0.000118631615272455
12,29,0.0985479663597173,0.000205602505589334
12,30,-0.0839969312826419,4.79966158798507e-05
12,31,0.0748544913859055,9.81318788630256e-05
12,32,-0.0657200254695162,7.08027260171635e-05
12,33,0.000899253166874975,9.72568383593927e-05
12,34,-0.0172021626379776,0.000112413012238337
12,35,0.0307334531331014,4.70879610902233e-05
12,36,-0.0422657197272256,0.000171494261444704
12,37,0.0652696400271052,7.09416764804621e-05
12,38,-0.0671607033402103,2.95970599512619e-05
12,39,0.0654974305664189,9.34740127054929e-05
12,40,-0.0368890053743185,7.50450035232421e-05
13,1,0.00115200958510249,1.7102783223837e-05
13,2,-0.0297489022386331,0.000165604402377457
13,3,0.0463196343988217,0.000170638642529334
13,4,-0.0228545120388887,0.000209031921749652
13,5,-0.053072669150864,0.000171227496097677
13,6,-0.00583557740392165,0.000148270028458224
13,7,-0.0524663160467679,0.000297872060143186
13,8,-0.023879030733283,0.000159487394441053
13,9,0.0205000654283224,0.000129296779573354
13,10,-0.0644352260223686,0.000220875827686309
13,11,0.0371638205030373,0.000149423421224404
13,12,-0.047114011121527,0.000308404266806395
13,13,-0.0104690586511215,0.000135436355573475
13,14,-0.00270397902615305,8.45760598576519e-05
13,15,0.0414002232397513,0.000135405191800425
13,16,-0.045142491312367,0.000171670110115303
13,17,0.00762348113804513,0.000186866040812504
13,18,-0.0345328356812221,0.000249975838081761
13,19,0.00747779521139069,0.000213632819516173
13,20,-0.0572844765663397,0.000228644949021005
13,21,0.0523949438728474,0.000136546178771601
13,22,-0.139285454273754,0.000265456069594551
13,23,0.147183071329866,0.000132474438468076
13,24,-0.0593323005915189,0.000247676660546589
13,25,0.0432665850588779,0.000159721218543216
13,26,-0.0342448294836457,0.000109464920055812
13,27,0.00206770711629746,6.85161343578524e-05
13,28,-0.092353088820146,0.000165861817241523
13,29,0.0917953346136315,0.000100409250496027
