"iteration","j","mu","sigma_2"
7,11,0.00619561219492685,0.00123431029667851
7,12,0.00730592214415871,0.00114175067593803
7,13,0.000210496582580734,0.00121452542767735
7,14,-0.00702073423760873,0.00141237910642954
7,15,-0.000485462108577687,0.00125117974934715
7,16,0.00744749779452044,0.00128323320066993
7,17,0.00364306008103258,0.00119104237684578
7,18,-0.00858316093139838,0.00112670923400191
7,19,0.0138110952305544,0.00133434845795016
7,20,-0.0328519584666915,0.00193409183554942
7,21,0.0259907736097696,0.00174108942478286
7,22,0.00919800589220401,0.00124973964037705
7,23,0.014467471289481,0.00136464939678718
7,24,-0.00276505301337438,0.00112405468281209
7,25,0.0325923063825778,0.00206608460603176
7,26,-0.0119749304307258,0.00132404089556205
7,27,0.0604053788938325,0.00332611452774759
7,28,-0.00103701013309174,0.00126021683655307
7,29,0.0108685922720883,0.001325960407018
7,30,-0.0172195293697757,0.00151233430851663
7,31,0.0317220106306991,0.00164349679586352
7,32,-0.0167230041892767,0.0016107451453428
7,33,0.00422424223770386,0.00103445006237859
7,34,-0.0266218226563562,0.0017738745953301
7,35,-0.00582388285568041,0.00136005014541648
7,36,-0.0875141743128999,0.0030585100558768
7,37,0.00346421972982436,0.00130992833306925
7,38,0.0344133150687205,0.00187563862014552
7,39,0.0298215500530017,0.00190795834430896
7,40,0.000762254304743588,0.00131470055160973
7,41,-4.08276302922246,0.0240620707568593
8,1,0.0306655208626775,3.76924961644058e-05
8,2,-0.00701756914317945,0.00183681548396858
8,3,0.00680248025953181,0.00159760821154549
8,4,-0.0267938097646999,0.00213670242953454
8,5,-0.00432560517850528,0.00168853964426114
8,6,0.0352375741429046,0.00248294838803572
8,7,-0.00338180346512708,0.00178600258339687
8,8,0.0448233858079972,0.00238750280851351
8,9,0.0483492768290669,0.00338698875857627
8,10,-0.00711695317253919,0.0017187087674278
8,11,0.0185854751224666,0.00190558654846995
8,12,-0.0184629258472882,0.00159640790064165
8,13,-0.0161717255102735,0.00196755746075523
8,14,0.00157903971796748,0.00146569184356751
8,15,0.0207112591649956,0.00179172249920874
8,16,0.000817441889791942,0.00158171049007845
8,17,-0.000133349729364892,0.00164984234173423
8,18,0.0258965481484685,0.00222114129299989
8,19,-0.000493604684169034,0.00174791400221264
8,20,-0.00514445328942465,0.00152313859116343
8,21,0.0356776438658016,0.00230007610506938
8,22,-0.0111908343170112,0.0016660878824288
8,23,0.0226104964161253,0.00185892571882159
8,24,-0.0446867314214353,0.00269632608111704
8,25,0.037827277461806,0.00252866940403711
8,26,0.000762637526659391,0.00159833317905569
8,27,0.0351271244051199,0.00251312015651093
8,28,0.000523619342785208,0.00183487939844306
8,29,-0.0160956516476778,0.00208244325776647
8,30,-0.0236882621348877,0.00205920630792433
8,31,-0.0170701560394319,0.00176999616317637
8,32,-0.00873449295551338,0.00154689794704146
8,33,0.0198792379633295,0.00207044865510934
8,34,-0.0142190098880681,0.00183626082844163
8,35,0.0429743180740516,0.00251034592382458
8,36,-0.0221413975885348,0.00195329447359424
8,37,0.0132648697013925,0.00192122405562759
8,38,-0.0491741742342247,0.0028408543261685
8,39,0.018881320903279,0.00186743864042178
8,40,-0.034175582687653,0.00226421905638839
8,41,-3.94191665400495,0.0240036002708027
9,1,0.0100319220312239,8.35324184702773e-06
9,2,-0.000328276407021294,0.000330118913833574
9,3,-0.0149166739206247,0.00058128562700002
9,4,-0.0048521233386071,0.000350806350174189
9,5,-0.00369317929811751,0.000394611011786011
9,6,0.00109104233065302,0.000389415081270155
9,7,0.00805755738503692,0.000334733719433521
9,8,0.00978077537067841,0.000441412767788268
9,9,0.00336576827602025,0.000378514835050634
9,10,0.0111408264772253,0.000489906227272376
9,11,-0.014992007430405,0.000497306084655608
9,12,-0.0120675113685464,0.000460584400481033
9,13,-0.00142278063557721,0.000415446746850313
9,14,-0.00789910595390267,0.000401966852902679
9,15,-0.00690702353441881,0.000412069920074978
9,16,0.00087878847387545,0.000355395503136527
9,17,-0.00329901438865087,0.000326526958462301
9,18,0.00913005089390575,0.000392134408180885
9,19,0.0023387940497449,0.000414320002068357
9,20,0.00687385154040267,0.000402078620348382
9,21,-0.00562238292674766,0.000373651117806758
9,22,-0.0049966892836068,0.000417278971864994
9,23,-0.0125792717786926,0.000487661786672401
9,24,-0.00696490567748327,0.00038842559775402
9,25,0.00544260295195594,0.000347349703046822
9,26,-0.00647135193164299,0.000439408407559554
9,27,0.0196065741652734,0.000561472882201381
9,28,-0.0157088586832496,0.000522522833324402
9,29,0.00776075191201211,0.000439427419482774
9,30,-0.00349775804245256,0.000404802231079513
9,31,-0.0010817802954842,0.000348292646642286
9,32,0.00738279402214138,0.000407883222229845
9,33,0.0020412175718518,0.000362013265095372
9,34,0.00688569802100567,0.000349015833875491
9,35,0.00181009957919562,0.00040189385363717
9,36,-0.0306504177051063,0.000927483666688173
9,37,0.00124619518476281,0.000386497233431992
9,38,-0.0349831725357089,0.000720885742880468
9,39,0.0298616915187707,0.000862283830801081
9,40,-0.0239093068693754,0.000558832146045815
9,41,-4.69516311283228,0.0240441325550546
10,1,0.00368599393713701,1.45302971621659e-05
10,2,-0.00526926329428934,0.000729497243432259
10,3,-0.00548147449858291,0.000613988159002039
10,4,-0.00190372943161018,0.000604025859238777
10,5,-0.0268350646369506,0.00128972089758694
10,6,0.0226099832044093,0.0010476854632335
10,7,0.0118429464982545,0.000733356461122353
10,8,0.0017588403082475,0.000603922518046271
10,9,0.00339261601033566,0.000662803427660981
10,10,0.00864838199114291,0.000770977281015339
10,11,-0.0078030065126191,0.000689423777892187
10,12,0.0083848479378766,0.000670464028558981
10,13,0.0314932689671116,0.00122173399572268
10,14,0.00452909204354615,0.000732861872453903
10,15,-0.0173518452467055,0.000922446340091338
10,16,0.000108451400647388,0.00071008914036463
10,17,-0.0111003829114212,0.000768454371150884
10,18,-0.0165920791042953,0.000857264764409547
10,19,0.00533369872330614,0.0008068786776647
10,20,0.00575084151453981,0.000684112912170828
10,21,0.0190270804209093,0.00102557850900749
10,22,-0.0278400255560367,0.00126877303187545
10,23,0.00916637180458004,0.000782469369966841
10,24,-0.00915966253167828,0.000787645979537287
10,25,-0.00644480623637669,0.000720547794927717
10,26,-0.0154400702753426,0.000845366625630347
10,27,0.0202980432449016,0.000826249178450936
10,28,0.0151643304630265,0.00101377064182774
10,29,0.000366759504506936,0.00059234397179577
